airbnb_listing_id,ad_name,bairro,listing_type,number_of_bedrooms,number_of_bathrooms,number_of_guests,adr_mediano,adr_medio,n_diarias_observadas,number_of_reviews,star_rating,guest_satisfaction_overall,is_superhost,is_professional
813114083905510288,Apartamento Centro Meia Praia,Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,False
1061436825270212073,"Vista Mar na R.303 em Itapema, Garagem&Wifi HU1718",Meia Praia,apartamento,3,2.0,6,,,,12,4.920000076293945,4,False,True
1303160184992468256,Casa a 700 m do mar em Meia Praia - Itapema-SC,Meia Praia,casa,3,2.0,10,,,,0,,0,False,
52358821,Sobrado novo 3 quartos a 120 metros da praia.,Canto da Praia,casa,3,2.0,6,600.0,690.8214285714286,84.0,35,5.0,5,True,False
27718978,"Cobertura duplex na rua 261, excelente localização",Meia Praia,apartamento,4,4.0,9,500.0,530.7317073170732,41.0,11,4.820000171661377,4,False,False
1245758147203199538,Sua casa na praia,Não identificado,casa,2,2.0,4,,,,2,5.0,5,False,False
1258166269614896715,Apartamento a pasos del mar.,Não identificado,apartamento,2,2.0,5,,,,1,5.0,5,False,False
1306722429222577526,Meia praia • 2°quadra mar • 3 suítes •Vista mar,Meia Praia,apartamento,3,3.0,12,,,,0,,0,True,False
1049228438693811811,"Mar azul cobertura 3 suítes, poucos passos do mar",Meia Praia,apartamento,3,4.0,7,,,,0,,0,False,False
1297423528519458578,Apartamento Beira Mar de Itapema,Não identificado,apartamento,2,1.0,6,,,,2,5.0,5,False,False
1313701095515926984,Apto Charmoso Próx. à Praia de Itapema ZF4014,Meia Praia,apartamento,2,2.0,4,,,,1,5.0,5,False,True
1074026483494102863,Confortável apto frente mar !,Não identificado,apartamento,4,3.0,10,,,,0,,0,False,False
987151159217066177,"Apartamento Na Meia Praia Alto Padrão
Novo.",Meia Praia,apartamento,3,3.0,9,,,,0,,0,False,False
790752171303746450,2 quadras do Mar c/ Ar em todos ambientes,Meia Praia,apartamento,2,2.0,6,750.0,665.3333333333334,222.0,10,5.0,5,False,False
1028459735528308500,Apartamento Pertinho do Mar,Não identificado,apartamento,2,2.0,4,,,,5,4.599999904632568,4,False,False
1030670260579878428,Apartamento quadra mar.,Não identificado,apartamento,3,2.0,8,,,,0,,0,False,False
721143022842232721,"Apartamento 3 quartos com ar-cond., 200 m da praia",Não identificado,apartamento,3,2.0,8,500.0,501.94350338983054,59.0,13,4.460000038146973,4,False,False
47441628,Apto temporada Meia Praia /Itapema SC,Meia Praia,apartamento,2,1.0,5,,,,6,4.670000076293945,4,False,False
53863922,Bela e aconchegante casa em Itapema!,Meia Praia,casa,2,1.0,6,,,,2,4.5,4,True,False
1106810253351847214,Sua casa fora de Casa,Meia Praia,apartamento,3,1.0,6,,,,2,5.0,5,False,False
40246675,Otima localiz a 50 mts da praia gar p 2 carros peq,Meia Praia,apartamento,2,1.0,7,350.0,357.18095238095236,105.0,38,4.820000171661377,4,False,False
724766767716860996,Apartamento de luxo com vista mar!,Não identificado,apartamento,4,3.0,8,,,,0,,0,False,False
31308787,"Pé na Areia , Duas Suítes Melhor",Não identificado,apartamento,2,2.0,4,,,,5,4.800000190734863,4,False,False
859653300578357102,(406) Itapema em grande estilo,Não identificado,apartamento,2,4.0,4,702.0,702.0,171.0,26,5.0,5,True,True
1096326559739134649,"Visite Itapema, Meia praia linda",Meia Praia,apartamento,2,1.0,4,,,,1,5.0,5,False,True
673826204715344716,Lindo 3 suítes quadra mar temporada Meia Praia!137,Meia Praia,apartamento,3,4.0,8,1058.0,947.6054717557251,131.0,7,5.0,5,True,False
760907484373197006,"Apartamento todo mobiliado, vista para o mar.",Não identificado,apartamento,3,4.0,10,,,,0,,0,False,False
1192836728602105901,Apto moderno a 280m da Praia em Itapema MHF1601,Centro,apartamento,1,1.0,4,600.0,594.9351857142857,189.0,22,4.949999809265137,4,False,True
1226143239624076857,Apartamento uma quadra do mar,Não identificado,apartamento,2,2.0,4,,,,0,,0,False,
1298470822445005971,Quarto Privativo c/ Banheiro,Não identificado,outros,1,2.0,5,,,,1,5.0,5,False,False
33801856,Apto 5 quadra mar em Meia Praia - Itapema- SC,Meia Praia,apartamento,3,2.0,6,,,,1,5.0,5,False,False
9985986,"Apto para locação Meia Praia/SC, uma quadra do mar",Meia Praia,apartamento,2,2.0,6,,,,3,5.0,5,False,False
53899162,Apartamento a 150m da praia,Meia Praia,apartamento,2,1.0,7,290.0,298.2083333333333,72.0,20,4.900000095367432,4,True,False
773080154193323911,Pousada de excursão 49 pessoas.,Não identificado,outros,12,14.0,16,,,,0,,0,False,False
37568514,"Praia familiar com Sol, luar e lazer",Meia Praia,apartamento,3,2.0,6,,,,36,4.940000057220459,4,False,False
47330953,Apto 104 160 metros do mar 01 dormitório,Não identificado,apartamento,1,1.0,4,,,,16,4.440000057220459,4,False,False
986229867966040844,3430 apto 3 quartos na meia praia,Meia Praia,hotel,3,2.0,8,,,,0,,0,False,True
30771626,Aluguel de temporada em Meia Praia - Itapema -SC,Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,False
1285235358681702483,Quarto (n° 4) até 4 hóspedes com ar,Meia Praia,outros,1,2.0,4,,,,6,4.829999923706055,4,True,False
1206687841875201841,Apartamento em Meia Praia 3 suítes,Meia Praia,apartamento,3,2.0,7,,,,1,5.0,5,False,False
41409542,Ap Bem Localizado a 250m da Praia,Não identificado,apartamento,2,1.0,5,,,,6,4.829999923706055,4,False,False
24755374,Apartamento com Vista Mar,Andorinha,apartamento,3,2.0,8,,,,73,5.0,5,False,False
38327538,Chalé Casal Campo/Praia Itapema,Não identificado,casa,1,1.0,2,,,,70,4.989999771118164,4,True,True
8838629,3 Quartos beira Mar com Wifi e ar condicionado,Não identificado,apartamento,3,2.0,15,650.0,781.0525248484848,165.0,88,4.699999809265137,4,True,True
1313119053126491902,Flat no Infinity Tower,Não identificado,apartamento,1,1.0,4,,,,1,4.0,4,False,False
1315033876195918218,"Apto 2 suítes, 2 vagas garagem",Não identificado,apartamento,2,3.0,6,,,,0,,0,False,False
813090046454458015,"Reserva Embauva 
Cabana Jacaterão",Não identificado,casa,1,1.0,2,390.0,388.45238095238096,84.0,47,5.0,5,True,False
1026595190867060935,Kitnet c/2 quartos 120 mts praia,Não identificado,apartamento,2,1.0,4,,,,6,4.5,4,False,False
873260132509992833,Apto. Aconchegante e Confortável,Não identificado,apartamento,2,2.0,6,400.0,402.7307692307692,26.0,13,4.849999904632568,4,True,False
1320948683801077576,Apto 3 quartos sendo 2 suítes 150 metros do mar,Não identificado,apartamento,3,3.0,6,,,,0,,0,False,False
845839014903182951,suite tranquila em itapema. Avaliação 5 estrelas!,Meia Praia,outros,1,1.0,2,,,,2,5.0,5,False,False
794991238720374410,Apto Meia Praia,Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,
1236318558548844431,Excelente Apartamento em Meia Praia a 150 m do mar,Meia Praia,apartamento,3,2.0,8,,,,0,,0,False,False
552215309820921425,Lindo Apartamento frente mar,Não identificado,apartamento,3,3.0,6,,,,0,,0,False,False
1307555899919242332,Casa em Itapema/SC,Não identificado,casa,2,1.0,4,,,,1,5.0,5,False,False
1059678777841332955,casa itapema 2 q morretes,Morretes,casa,1,1.0,6,,,,1,5.0,5,False,False
986229069752783413,2408 Apto 3 quartos quadra mar em Meia Praia,Meia Praia,apartamento,3,2.0,9,,,,0,,0,False,True
1304430172341094678,Confortável apartamento 2 quarto - AL048,Não identificado,apartamento,2,2.0,6,,,,0,,0,True,False
1211530236998935415,105 - Quarto privativo em Meia Praia - Itapema/SC,Meia Praia,apartamento,1,1.0,4,,,,0,,0,False,False
1268778966288823537,5 quartos. Sacada com churrasqueira Vista Mar,Não identificado,apartamento,5,3.0,12,,,,0,,0,False,True
29365238,APTO2 COM 2 QUARTOS (AR COND. TV SMART E WI-FI).,Não identificado,apartamento,2,1.0,5,,,,26,4.769999980926514,4,False,True
787606557854537606,Samurai - Recém Reformado | Melhor Localização,Meia Praia,apartamento,2,2.0,6,584.6667,626.1051307692308,65.0,11,4.639999866485596,4,True,False
753566944813003124,Apartamento charmoso a 30 metros do mar,Não identificado,apartamento,1,2.0,3,550.0,571.0572864321608,199.0,15,4.929999828338623,4,True,False
32592683,Linda casa frente Mar pé na areia Itapema SC,Centro,casa,4,3.0,12,1000.0,1105.638211382114,123.0,10,5.0,5,False,False
721932162870590418,Apartamento na Meia Praia,Meia Praia,apartamento,2,2.0,5,,,,5,5.0,5,False,False
24353133,"Apto no miolo de Meia Praia, próximo a avenida.",Meia Praia,apartamento,2,2.0,5,,,,43,4.949999809265137,4,False,False
1308053812320540684,Apartamento aconchegante - praia,Não identificado,apartamento,2,2.0,6,,,,0,,0,False,False
1260060540672540465,Apartamento confortável com 3 suítes,Meia Praia,apartamento,3,3.0,8,,,,1,5.0,5,False,False
760964672507631048,Cobertura quadra mar em Meia Praia,Meia Praia,apartamento,3,1.0,10,,,,0,,0,False,False
47891397,Ótimo apartamento no centro de Meia Praia,Meia Praia,apartamento,3,2.0,6,548.7857,514.9623020138889,144.0,8,5.0,5,False,False
1152837678284548308,Quarto - Hotel Blue Sea  Itapema,Centro,hotel,1,1.0,4,,,,0,,0,False,False
19789678,Casa 3 suítes e 2 quartos perto do mar.,Não identificado,casa,5,4.0,15,,,,21,4.809999942779541,4,False,True
1288682883041408249,sobrado,Não identificado,casa,1,1.0,4,,,,1,5.0,5,False,False
988333738103213635,Vista Mar Estilo,Meia Praia,apartamento,2,2.0,6,,,,0,,0,False,False
1316769837283910391,Ap amplo a poucos passos do mar,Não identificado,apartamento,2,2.0,6,,,,1,5.0,5,False,False
20432864,Suíte com ar em apto compartilhado 100 m da praia,Não identificado,outros,1,1.0,3,,,,13,5.0,5,False,False
1231120871509362920,Frente Mar - Rua 245 Meia Praia,Meia Praia,apartamento,3,2.0,9,,,,0,,0,False,False
1267369332645574239,Locação Apê por temporada.,Não identificado,apartamento,2,2.0,7,,,,0,,0,False,False
991884110410981530,Cobertura Duplex Meia Praia,Meia Praia,apartamento,3,2.0,10,,,,0,,0,False,False
848423588447759206,Casa simples e aconchegante.,Não identificado,casa,2,1.0,5,,,,1,5.0,5,False,False
2951220,"Lindo apt em Itapema! Vista do mar! 3 Q, 2 G, BBQ",Não identificado,apartamento,3,2.0,5,670.0,789.6676470588235,85.0,236,4.880000114440918,4,True,False
705946468067026302,Aconchegante apto 350 m da praia,Não identificado,apartamento,2,2.0,6,430.0,486.41509433962267,159.0,22,5.0,5,True,False
45988760,ALUGO CASA DE EXCURÇÃO EM ITAPEMA SC,Não identificado,casa,12,8.0,16,,,,0,,0,False,False
1046631065184778556,Apto 60 metros da praia - Itapema,Não identificado,apartamento,3,2.0,7,,,,2,4.5,4,False,False
1313642429435228003,"Meia Praia, Novo 3 Suítes",Meia Praia,apartamento,3,3.0,10,,,,1,5.0,5,True,False
869545552419189156,Dom Basílio Residencial,Meia Praia,apartamento,2,2.0,7,,,,0,,0,False,False
1279094794706661796,Casa a 500 metros do mar,Não identificado,casa,3,2.0,10,,,,0,,0,False,
1290732349260769308,Sua casa fora do seu lar,Não identificado,outros,2,1.0,6,,,,1,5.0,5,False,False
23023313,Apto 2 dorm climatizado beira mar em itapema/sc,Não identificado,apartamento,2,1.0,6,650.0,549.1101694915254,177.0,11,4.820000171661377,4,False,False
1044302629857332421,Apart. amplo 90mts do mar Meia Praia/Itapema/SC,Meia Praia,apartamento,3,2.0,10,,,,0,,0,False,False
1183418487997408853,Apto a 280m da praia c/ vista mar! - MHF0704,Centro,apartamento,1,1.0,4,575.0,597.14895875,160.0,20,4.75,4,False,True
50113452,Apartamento à 30 metros do Shoping  Russi Russi,Não identificado,apartamento,2,2.0,6,,,,0,,0,False,False
1053625763515857065,Apto quadra mar completo,Meia Praia,apartamento,2,2.0,5,450.0,494.7997694444445,72.0,11,4.820000171661377,4,True,False
1318010396571352908,Apartamento perto da Praia em Itapema!,Meia Praia,apartamento,2,2.0,6,,,,0,,0,False,False
1276929799418519035,Apartamento Pé na areia,Não identificado,apartamento,3,2.0,7,,,,1,5.0,5,False,False
975513700167378294,Apartamento pé na areia,Não identificado,apartamento,3,2.0,6,,,,0,,0,False,False
46690986,Lindo Apartamento região central da Meia praia,Meia Praia,apartamento,3,2.0,8,1299.0,1315.2637362637363,91.0,9,5.0,5,False,False
1044284479378168960,Apto Quadra Mar Meia Praia,Meia Praia,apartamento,3,4.0,6,,,,2,5.0,5,False,False
22307401,"Apto amplo e climatizado, 130m da praia!",Meia Praia,apartamento,2,2.0,6,400.0,405.18518518518516,27.0,57,4.880000114440918,4,False,False
1295724966320075965,Apto 3 dormitórios Sky Bridge Residence Itapema,Não identificado,apartamento,3,2.0,6,,,,1,5.0,5,True,True
1059271401855678406,Apartamento 4 suítes. Meia Praia,Meia Praia,apartamento,4,1.0,10,,,,0,,0,False,False
1034210399986340352,Apto Frente segunda Avenida em Itapema,Não identificado,apartamento,3,2.0,10,,,,0,,0,False,False
52757508,Apartamento  com VISTA ESPETACULAR p/ mar Itapema,Canto da Praia,apartamento,2,3.0,4,,,,1,5.0,5,False,False
1302366739912091646,Porto Cali 1402,Não identificado,apartamento,3,4.0,8,,,,1,5.0,5,False,False
1297971406994937553,Apartamento em Itapema,Não identificado,apartamento,2,2.0,4,,,,0,,0,False,False
1203715541918813976,Rés. Doralina Férias a passos do Mar,Meia Praia,apartamento,2,2.0,6,,,,1,4.0,4,False,False
1202791616864975880,Frente Mar Meia Praia Pé Na Areia,Meia Praia,apartamento,4,4.0,10,,,,5,4.800000190734863,4,True,False
1320244674220704469,residência da praia,Não identificado,casa,2,1.0,6,,,,3,4.0,4,False,False
796481545034280714,Mar e sol,Não identificado,apartamento,2,2.0,4,580.0,667.9336734693877,196.0,9,5.0,5,False,False
1058615618692011551,"100mts da areia, sacada e suíte",Não identificado,apartamento,3,2.0,8,,,,1,5.0,5,False,False
1319027999133085311,Ed Duran a 200mts da praia,Não identificado,apartamento,3,2.0,6,,,,0,,0,True,False
1094478094459566805,Apartamento somente 30mt. do Mar,Meia Praia,apartamento,2,2.0,6,,,,0,,0,False,False
46329896,Residencial Brasil Centro de Meia Praia 3 suítes,Meia Praia,apartamento,3,4.0,10,,,,0,,0,True,False
1318315111310867765,Apartamento Home Club Itapema BM403,Não identificado,apartamento,2,2.0,4,700.0,752.7510283950617,81.0,2,5.0,5,True,False
958920935969700508,Prédio Frente Mar 4 quartos!,Não identificado,apartamento,4,3.0,9,,,,1,5.0,5,False,True
955055671222076395,Apartamento 4 dormitórios,Meia Praia,apartamento,1,1.0,10,,,,2,5.0,5,False,False
1048559390878502236,"Apto Quadra Mar
Meia Praia",Meia Praia,apartamento,3,2.0,6,,,,1,4.0,4,False,False
1121034481241380853,"4 suítes, 45mts do mar.",Centro,apartamento,2,2.0,12,,,,0,,0,True,False
22223346,Apartamento confortável com vista para  o mar,Meia Praia,apartamento,2,2.0,6,590.0,592.25,28.0,21,5.0,5,False,False
1287895051782414068,Casa para temporada - Itapema-SC,Não identificado,casa,1,1.0,4,,,,0,,0,False,False
54033938,Apartamento Estrela Dalva. Aconchego e bom gosto.,Não identificado,apartamento,3,2.0,8,,,,29,4.860000133514404,4,True,False
1282585098065467787,Estúdio elegante vista mar 280m da Praia MHFB0903,Centro,apartamento,1,1.0,2,382.0,399.4261479041916,167.0,7,5.0,5,False,True
1045238168872550971,Apto com vista para o mar- 2 suítes - 2 vagas,Não identificado,apartamento,2,2.0,6,,,,2,5.0,5,False,False
1190799156046065792,Casa completa em Itapema SC,Não identificado,casa,4,4.0,15,,,,0,,0,False,False
798609957167332367,Apto moderno e aconchegante,Não identificado,apartamento,2,2.0,6,700.0,676.3888888888889,72.0,5,5.0,5,False,False
963771154258225093,Apartamento rua 262,Meia Praia,apartamento,2,2.0,7,,,,6,5.0,5,False,False
1311955859629341439,Quarto Casal - Quadra Mar,Não identificado,outros,0,0.0,2,,,,3,4.670000076293945,4,False,False
1066297179791641849,Apartamento a 100m da praia,Não identificado,apartamento,2,2.0,6,,,,4,5.0,5,False,False
779826083156013709,Apto Meia Praia com excelente localização,Meia Praia,apartamento,2,2.0,4,,,,10,4.900000095367432,4,False,False
39610744,Alugo apto lindo de 111m² a 300m da praia,Não identificado,apartamento,3,2.0,6,,,,7,4.429999828338623,4,False,False
1044515710705238828,Apartamento frente mar,Não identificado,apartamento,3,2.0,6,,,,1,5.0,5,False,False
16105751,Apartamento em Itapema  pertinho de tudo!,Centro,apartamento,2,2.0,4,250.0,273.2916666666667,72.0,138,4.860000133514404,4,True,False
53474976,Apartamento Meia Praia- Lateral Mar- 3 dormitórios,Meia Praia,apartamento,3,2.0,6,,,,2,4.5,4,False,False
48088712,Apartamento Pé na areia Meia Praia - Itapema/SC,Meia Praia,apartamento,3,2.0,7,,,,2,4.5,4,False,False
1252195463712989125,Chateux apartamento a 150 metros do mar,Não identificado,apartamento,2,3.0,5,,,,0,,0,False,False
1083301106167776779,Apartamento de luxo,Não identificado,apartamento,3,2.0,8,477.0,481.6901408450704,71.0,16,5.0,5,True,False
930375721985185754,Apartamento com vista Montanhas,Não identificado,apartamento,1,2.0,4,,,,3,3.670000076293945,3,False,False
31543199,"Ótimo apto 3 suites, 2 garagens, 75 m da praia, ar",Meia Praia,apartamento,3,3.0,7,700.0,772.5166666666667,105.0,27,5.0,5,False,False
47000276,"Apartamento de Cobertura, Frente mar c/ 02 suítes",Meia Praia,apartamento,3,3.0,8,500.0,630.6464646464647,99.0,28,4.820000171661377,4,False,False
46990438,"Apto 200m do mar, com terraço no Centro de Itapema",Centro,apartamento,2,3.0,6,600.0,531.5413793103448,174.0,17,5.0,5,False,False
1300301067010145368,Apartamento novo próximo ao mar,Não identificado,apartamento,2,2.0,5,,,,1,5.0,5,False,False
1277103969415516416,Alugo apartamento em Itapema,Meia Praia,apartamento,2,2.0,8,470.0,454.006172962963,54.0,8,5.0,5,True,False
1274055523929375490,Estúdio com Piscina a 350m da Praia IFT1802,Não identificado,apartamento,1,1.0,2,545.0,606.8991816964286,224.0,4,5.0,5,False,True
540415335028124722,apartamento aconchegante e em ótima localização,Meia Praia,apartamento,2,2.0,9,,,,3,5.0,5,False,False
1075961351792144902,Cobertura perto da praia,Não identificado,apartamento,1,1.0,4,,,,2,5.0,5,False,False
1247028916537033972,Casa c/ Piscina ao lado da praia,Centro,casa,4,6.0,12,1700.0,1756.7567567567567,74.0,0,,0,False,False
1294874891674328454,Casa em Itapema,Não identificado,casa,2,2.0,4,,,,0,,0,False,False
780281674162046667,Verão 2023,Meia Praia,apartamento,2,2.0,8,,,,7,4.570000171661377,4,False,False
768031350632379804,AP Sob medida - 02 Suítes/Garagem/Sacada ampla,Meia Praia,apartamento,2,2.0,7,,,,2,4.5,4,False,False
1236170846157658865,Quarto em itapema,Não identificado,outros,1,1.0,4,,,,0,,0,False,False
48169521,"Apto a 100 m. do mar, climatizado, Wifi",Meia Praia,apartamento,2,2.0,4,,,,1,5.0,5,False,False
53738511,(318) Melhor custo-benefício,Não identificado,apartamento,2,1.0,5,466.0,466.0,192.0,81,4.829999923706055,4,True,True
24404503,Cobertura Frente Mar em Meia Praia!,Meia Praia,apartamento,3,2.0,6,,,,24,4.960000038146973,4,False,False
1302959540649428885,Estrela do Mar Studio,Meia Praia,casa,1,1.0,4,,,,0,,0,False,False
1304963809687964618,Aluga-se casa Para  temporada,Não identificado,casa,2,2.0,6,,,,0,,0,False,False
1023988647911895243,Vivenda Paraíso,Não identificado,apartamento,2,2.0,4,,,,0,,0,False,False
52841443,Apto espaçoso bonito seguro a 50m do mar c/garagem,Centro,apartamento,2,2.0,4,,,,4,4.75,4,False,False
753076868199108828,"Apartamento com churrasqueira 
Meia Praia SC",Meia Praia,apartamento,2,2.0,6,,,,0,,0,False,False
963916345061155113,"3 Suítes Amplas, 4 Vagas, Vista mar, 2min da Praia",Não identificado,apartamento,3,3.0,13,1460.0,1297.8469707070706,99.0,18,5.0,5,True,True
47068610,Apartamento aconchegante de frente pro Mar,Centro,apartamento,2,2.0,5,,,,0,,0,False,False
1270377015190277716,Seus dias em um ap. pé na areia!,Meia Praia,apartamento,2,2.0,6,,,,1,5.0,5,False,False
